Split,Mask,NonLandslide_Pixels,Landslide_Pixels,Total_Pixels,Positive_Ratio_%
ValidData,mask_158.h5,16217,167,16384,1.019287109375
ValidData,mask_159.h5,16077,307,16384,1.873779296875
ValidData,mask_16.h5,15968,416,16384,2.5390625
ValidData,mask_160.h5,16361,23,16384,0.140380859375
ValidData,mask_161.h5,16192,192,16384,1.171875
ValidData,mask_162.h5,16384,0,16384,0.0
ValidData,mask_163.h5,16340,44,16384,0.2685546875
ValidData,mask_164.h5,16384,0,16384,0.0
ValidData,mask_165.h5,16165,219,16384,1.336669921875
ValidData,mask_166.h5,16384,0,16384,0.0
ValidData,mask_167.h5,14015,2369,16384,14.459228515625
ValidData,mask_168.h5,16384,0,16384,0.0
ValidData,mask_169.h5,16057,327,16384,1.995849609375
ValidData,mask_17.h5,16376,8,16384,0.048828125
ValidData,mask_170.h5,16384,0,16384,0.0
ValidData,mask_171.h5,16384,0,16384,0.0
ValidData,mask_172.h5,16066,318,16384,1.94091796875
ValidData,mask_173.h5,16384,0,16384,0.0
ValidData,mask_174.h5,16373,11,16384,0.067138671875
ValidData,mask_175.h5,16374,10,16384,0.06103515625
ValidData,mask_176.h5,16384,0,16384,0.0
ValidData,mask_177.h5,16119,265,16384,1.617431640625
ValidData,mask_178.h5,15423,961,16384,5.865478515625
ValidData,mask_179.h5,16205,179,16384,1.092529296875
ValidData,mask_18.h5,16384,0,16384,0.0
ValidData,mask_180.h5,16307,77,16384,0.469970703125
ValidData,mask_181.h5,15952,432,16384,2.63671875
ValidData,mask_182.h5,16384,0,16384,0.0
ValidData,mask_183.h5,16384,0,16384,0.0
ValidData,mask_184.h5,16384,0,16384,0.0
ValidData,mask_185.h5,16135,249,16384,1.519775390625
ValidData,mask_186.h5,16376,8,16384,0.048828125
ValidData,mask_187.h5,16112,272,16384,1.66015625
ValidData,mask_188.h5,16274,110,16384,0.67138671875
ValidData,mask_189.h5,15172,1212,16384,7.3974609375
ValidData,mask_19.h5,16366,18,16384,0.10986328125
ValidData,mask_190.h5,16306,78,16384,0.47607421875
ValidData,mask_191.h5,16384,0,16384,0.0
ValidData,mask_192.h5,16384,0,16384,0.0
ValidData,mask_193.h5,16384,0,16384,0.0
ValidData,mask_194.h5,16384,0,16384,0.0
ValidData,mask_195.h5,16384,0,16384,0.0
ValidData,mask_196.h5,16198,186,16384,1.13525390625
ValidData,mask_197.h5,16043,341,16384,2.081298828125
ValidData,mask_198.h5,16384,0,16384,0.0
ValidData,mask_199.h5,16223,161,16384,0.982666015625
ValidData,mask_2.h5,16262,122,16384,0.74462890625
ValidData,mask_20.h5,15496,888,16384,5.419921875
ValidData,mask_200.h5,16372,12,16384,0.0732421875
ValidData,mask_201.h5,16150,234,16384,1.42822265625
ValidData,mask_202.h5,16384,0,16384,0.0
ValidData,mask_203.h5,16384,0,16384,0.0
ValidData,mask_204.h5,16367,17,16384,0.103759765625
ValidData,mask_205.h5,15621,763,16384,4.656982421875
ValidData,mask_206.h5,16384,0,16384,0.0
ValidData,mask_207.h5,16384,0,16384,0.0
ValidData,mask_208.h5,16384,0,16384,0.0
ValidData,mask_209.h5,16384,0,16384,0.0
ValidData,mask_21.h5,16384,0,16384,0.0
ValidData,mask_210.h5,16041,343,16384,2.093505859375
ValidData,mask_211.h5,16384,0,16384,0.0
ValidData,mask_212.h5,16265,119,16384,0.726318359375
ValidData,mask_213.h5,16384,0,16384,0.0
ValidData,mask_214.h5,15675,709,16384,4.327392578125
ValidData,mask_215.h5,16384,0,16384,0.0
ValidData,mask_216.h5,16384,0,16384,0.0
ValidData,mask_217.h5,16000,384,16384,2.34375
ValidData,mask_218.h5,16287,97,16384,0.592041015625
ValidData,mask_219.h5,16325,59,16384,0.360107421875
ValidData,mask_22.h5,16384,0,16384,0.0
ValidData,mask_220.h5,16384,0,16384,0.0
ValidData,mask_221.h5,16384,0,16384,0.0
ValidData,mask_222.h5,16384,0,16384,0.0
ValidData,mask_223.h5,14392,1992,16384,12.158203125
ValidData,mask_224.h5,16014,370,16384,2.25830078125
ValidData,mask_225.h5,15840,544,16384,3.3203125
ValidData,mask_226.h5,16384,0,16384,0.0
ValidData,mask_227.h5,16384,0,16384,0.0
ValidData,mask_228.h5,16384,0,16384,0.0
ValidData,mask_229.h5,15740,644,16384,3.9306640625
ValidData,mask_23.h5,16384,0,16384,0.0
ValidData,mask_230.h5,16365,19,16384,0.115966796875
ValidData,mask_231.h5,16337,47,16384,0.286865234375
ValidData,mask_232.h5,16119,265,16384,1.617431640625
ValidData,mask_233.h5,16125,259,16384,1.580810546875
ValidData,mask_234.h5,16345,39,16384,0.238037109375
ValidData,mask_235.h5,16175,209,16384,1.275634765625
ValidData,mask_236.h5,16244,140,16384,0.8544921875
ValidData,mask_237.h5,16384,0,16384,0.0
ValidData,mask_238.h5,16384,0,16384,0.0
ValidData,mask_239.h5,15932,452,16384,2.7587890625
ValidData,mask_24.h5,16331,53,16384,0.323486328125
ValidData,mask_240.h5,16356,28,16384,0.1708984375
ValidData,mask_241.h5,15980,404,16384,2.4658203125
ValidData,mask_242.h5,16297,87,16384,0.531005859375
ValidData,mask_243.h5,16262,122,16384,0.74462890625
ValidData,mask_244.h5,15976,408,16384,2.490234375
ValidData,mask_245.h5,16261,123,16384,0.750732421875
ValidData,mask_25.h5,16384,0,16384,0.0
ValidData,mask_26.h5,16384,0,16384,0.0
ValidData,mask_27.h5,16384,0,16384,0.0
ValidData,mask_28.h5,16384,0,16384,0.0
ValidData,mask_29.h5,15740,644,16384,3.9306640625
ValidData,mask_3.h5,15467,917,16384,5.596923828125
ValidData,mask_30.h5,16384,0,16384,0.0
ValidData,mask_31.h5,16384,0,16384,0.0
ValidData,mask_32.h5,15930,454,16384,2.77099609375
ValidData,mask_33.h5,16384,0,16384,0.0
ValidData,mask_34.h5,16141,243,16384,1.483154296875
ValidData,mask_35.h5,16036,348,16384,2.1240234375
ValidData,mask_36.h5,16244,140,16384,0.8544921875
ValidData,mask_37.h5,16384,0,16384,0.0
ValidData,mask_38.h5,16133,251,16384,1.531982421875
ValidData,mask_39.h5,16384,0,16384,0.0
ValidData,mask_4.h5,15954,430,16384,2.62451171875
ValidData,mask_40.h5,16341,43,16384,0.262451171875
ValidData,mask_41.h5,16384,0,16384,0.0
ValidData,mask_42.h5,16384,0,16384,0.0
ValidData,mask_43.h5,16384,0,16384,0.0
ValidData,mask_44.h5,15919,465,16384,2.838134765625
ValidData,mask_45.h5,16384,0,16384,0.0
ValidData,mask_46.h5,16362,22,16384,0.13427734375
ValidData,mask_47.h5,16384,0,16384,0.0
ValidData,mask_48.h5,16094,290,16384,1.77001953125
ValidData,mask_49.h5,16333,51,16384,0.311279296875
ValidData,mask_5.h5,16384,0,16384,0.0
ValidData,mask_50.h5,16384,0,16384,0.0
ValidData,mask_51.h5,8491,7893,16384,48.175048828125
ValidData,mask_52.h5,16263,121,16384,0.738525390625
ValidData,mask_53.h5,16119,265,16384,1.617431640625
ValidData,mask_54.h5,16198,186,16384,1.13525390625
ValidData,mask_55.h5,15654,730,16384,4.45556640625
ValidData,mask_56.h5,16269,115,16384,0.701904296875
ValidData,mask_57.h5,16350,34,16384,0.20751953125
ValidData,mask_58.h5,16350,34,16384,0.20751953125
ValidData,mask_59.h5,15919,465,16384,2.838134765625
ValidData,mask_6.h5,15411,973,16384,5.938720703125
ValidData,mask_60.h5,16384,0,16384,0.0
ValidData,mask_61.h5,16233,151,16384,0.921630859375
ValidData,mask_62.h5,16384,0,16384,0.0
ValidData,mask_63.h5,16333,51,16384,0.311279296875
ValidData,mask_64.h5,16240,144,16384,0.87890625
ValidData,mask_65.h5,16292,92,16384,0.5615234375
ValidData,mask_66.h5,16313,71,16384,0.433349609375
ValidData,mask_67.h5,16384,0,16384,0.0
ValidData,mask_68.h5,16384,0,16384,0.0
ValidData,mask_69.h5,16365,19,16384,0.115966796875
ValidData,mask_7.h5,15786,598,16384,3.64990234375
ValidData,mask_70.h5,16384,0,16384,0.0
ValidData,mask_71.h5,16384,0,16384,0.0
ValidData,mask_72.h5,16349,35,16384,0.213623046875
ValidData,mask_73.h5,16339,45,16384,0.274658203125
ValidData,mask_74.h5,16324,60,16384,0.3662109375
ValidData,mask_75.h5,15618,766,16384,4.67529296875
ValidData,mask_76.h5,16384,0,16384,0.0
ValidData,mask_77.h5,15987,397,16384,2.423095703125
ValidData,mask_78.h5,16384,0,16384,0.0
ValidData,mask_79.h5,15798,586,16384,3.57666015625
ValidData,mask_8.h5,16250,134,16384,0.81787109375
ValidData,mask_80.h5,14546,1838,16384,11.21826171875
ValidData,mask_81.h5,16092,292,16384,1.7822265625
ValidData,mask_82.h5,16384,0,16384,0.0
ValidData,mask_83.h5,15746,638,16384,3.89404296875
ValidData,mask_84.h5,16384,0,16384,0.0
ValidData,mask_85.h5,16372,12,16384,0.0732421875
ValidData,mask_86.h5,16384,0,16384,0.0
ValidData,mask_87.h5,16384,0,16384,0.0
ValidData,mask_88.h5,16384,0,16384,0.0
ValidData,mask_89.h5,16065,319,16384,1.947021484375
ValidData,mask_9.h5,16309,75,16384,0.457763671875
ValidData,mask_90.h5,16314,70,16384,0.42724609375
ValidData,mask_91.h5,16384,0,16384,0.0
ValidData,mask_92.h5,16376,8,16384,0.048828125
ValidData,mask_93.h5,6283,10101,16384,61.651611328125
ValidData,mask_94.h5,15598,786,16384,4.79736328125
ValidData,mask_95.h5,16030,354,16384,2.16064453125
ValidData,mask_96.h5,16014,370,16384,2.25830078125
ValidData,mask_97.h5,16384,0,16384,0.0
ValidData,mask_98.h5,16064,320,16384,1.953125
ValidData,mask_99.h5,16204,180,16384,1.0986328125
TestData,mask_1.h5,16351,33,16384,0.201416015625
TestData,mask_10.h5,16371,13,16384,0.079345703125
TestData,mask_100.h5,16384,0,16384,0.0
TestData,mask_101.h5,16384,0,16384,0.0
TestData,mask_102.h5,16384,0,16384,0.0
TestData,mask_103.h5,16384,0,16384,0.0
TestData,mask_104.h5,16338,46,16384,0.28076171875
TestData,mask_105.h5,16025,359,16384,2.191162109375
TestData,mask_106.h5,16384,0,16384,0.0
TestData,mask_107.h5,16384,0,16384,0.0
TestData,mask_108.h5,16329,55,16384,0.335693359375
TestData,mask_109.h5,16225,159,16384,0.970458984375
TestData,mask_11.h5,15758,626,16384,3.82080078125
TestData,mask_110.h5,16384,0,16384,0.0
TestData,mask_111.h5,16332,52,16384,0.3173828125
TestData,mask_112.h5,16384,0,16384,0.0
TestData,mask_113.h5,16384,0,16384,0.0
TestData,mask_114.h5,16309,75,16384,0.457763671875
TestData,mask_115.h5,16384,0,16384,0.0
TestData,mask_116.h5,15825,559,16384,3.411865234375
TestData,mask_117.h5,16094,290,16384,1.77001953125
TestData,mask_118.h5,16384,0,16384,0.0
TestData,mask_119.h5,16343,41,16384,0.250244140625
TestData,mask_12.h5,16321,63,16384,0.384521484375
TestData,mask_120.h5,16377,7,16384,0.042724609375
TestData,mask_121.h5,16090,294,16384,1.79443359375
TestData,mask_122.h5,16045,339,16384,2.069091796875
TestData,mask_123.h5,16384,0,16384,0.0
TestData,mask_124.h5,16384,0,16384,0.0
TestData,mask_125.h5,16286,98,16384,0.59814453125
TestData,mask_126.h5,16384,0,16384,0.0
TestData,mask_127.h5,16296,88,16384,0.537109375
TestData,mask_128.h5,16180,204,16384,1.2451171875
TestData,mask_129.h5,16051,333,16384,2.032470703125
TestData,mask_13.h5,15709,675,16384,4.119873046875
TestData,mask_130.h5,15726,658,16384,4.01611328125
TestData,mask_131.h5,16384,0,16384,0.0
TestData,mask_132.h5,15298,1086,16384,6.62841796875
TestData,mask_133.h5,16384,0,16384,0.0
TestData,mask_134.h5,16384,0,16384,0.0
TestData,mask_135.h5,16202,182,16384,1.11083984375
TestData,mask_136.h5,16384,0,16384,0.0
TestData,mask_137.h5,16205,179,16384,1.092529296875
TestData,mask_138.h5,16384,0,16384,0.0
TestData,mask_139.h5,16317,67,16384,0.408935546875
TestData,mask_14.h5,16384,0,16384,0.0
TestData,mask_140.h5,16289,95,16384,0.579833984375
TestData,mask_141.h5,16384,0,16384,0.0
TestData,mask_142.h5,16384,0,16384,0.0
TestData,mask_143.h5,16318,66,16384,0.40283203125
TestData,mask_144.h5,16384,0,16384,0.0
TestData,mask_145.h5,15709,675,16384,4.119873046875
TestData,mask_146.h5,15718,666,16384,4.06494140625
TestData,mask_147.h5,16370,14,16384,0.08544921875
TestData,mask_148.h5,16384,0,16384,0.0
TestData,mask_149.h5,15617,767,16384,4.681396484375
TestData,mask_15.h5,15969,415,16384,2.532958984375
TestData,mask_150.h5,16384,0,16384,0.0
TestData,mask_151.h5,15904,480,16384,2.9296875
TestData,mask_152.h5,14076,2308,16384,14.0869140625
TestData,mask_153.h5,16384,0,16384,0.0
TestData,mask_154.h5,14597,1787,16384,10.906982421875
TestData,mask_155.h5,16034,350,16384,2.13623046875
TestData,mask_156.h5,16115,269,16384,1.641845703125
TestData,mask_157.h5,16276,108,16384,0.6591796875
TestData,mask_158.h5,16344,40,16384,0.244140625
TestData,mask_159.h5,16074,310,16384,1.89208984375
TestData,mask_16.h5,16382,2,16384,0.01220703125
TestData,mask_160.h5,16185,199,16384,1.214599609375
TestData,mask_161.h5,16384,0,16384,0.0
TestData,mask_162.h5,15795,589,16384,3.594970703125
TestData,mask_163.h5,15848,536,16384,3.271484375
TestData,mask_164.h5,16320,64,16384,0.390625
TestData,mask_165.h5,14431,1953,16384,11.920166015625
TestData,mask_166.h5,16384,0,16384,0.0
TestData,mask_167.h5,16358,26,16384,0.15869140625
TestData,mask_168.h5,16384,0,16384,0.0
TestData,mask_169.h5,16359,25,16384,0.152587890625
TestData,mask_17.h5,16286,98,16384,0.59814453125
TestData,mask_170.h5,16343,41,16384,0.250244140625
TestData,mask_171.h5,15492,892,16384,5.4443359375
TestData,mask_172.h5,16221,163,16384,0.994873046875
TestData,mask_173.h5,16256,128,16384,0.78125
TestData,mask_174.h5,15274,1110,16384,6.77490234375
TestData,mask_175.h5,16384,0,16384,0.0
TestData,mask_176.h5,16384,0,16384,0.0
TestData,mask_177.h5,16384,0,16384,0.0
TestData,mask_178.h5,16384,0,16384,0.0
TestData,mask_179.h5,16374,10,16384,0.06103515625
TestData,mask_18.h5,16357,27,16384,0.164794921875
TestData,mask_180.h5,16384,0,16384,0.0
TestData,mask_181.h5,16310,74,16384,0.45166015625
TestData,mask_182.h5,16384,0,16384,0.0
TestData,mask_183.h5,16325,59,16384,0.360107421875
TestData,mask_184.h5,16082,302,16384,1.84326171875
TestData,mask_185.h5,15977,407,16384,2.484130859375
TestData,mask_186.h5,16307,77,16384,0.469970703125
TestData,mask_187.h5,16376,8,16384,0.048828125
TestData,mask_188.h5,15277,1107,16384,6.756591796875
TestData,mask_189.h5,11410,4974,16384,30.35888671875
TestData,mask_19.h5,16384,0,16384,0.0
TestData,mask_190.h5,15915,469,16384,2.862548828125
TestData,mask_191.h5,16384,0,16384,0.0
TestData,mask_192.h5,15363,1021,16384,6.231689453125
TestData,mask_193.h5,16384,0,16384,0.0
TestData,mask_194.h5,13932,2452,16384,14.9658203125
TestData,mask_195.h5,15109,1275,16384,7.781982421875
TestData,mask_196.h5,15498,886,16384,5.40771484375
TestData,mask_197.h5,16384,0,16384,0.0
TestData,mask_198.h5,16344,40,16384,0.244140625
TestData,mask_199.h5,13724,2660,16384,16.2353515625
TestData,mask_2.h5,15566,818,16384,4.99267578125
TestData,mask_20.h5,16384,0,16384,0.0
TestData,mask_200.h5,16384,0,16384,0.0
TestData,mask_201.h5,16347,37,16384,0.225830078125
TestData,mask_202.h5,16384,0,16384,0.0
TestData,mask_203.h5,14952,1432,16384,8.740234375
TestData,mask_204.h5,16384,0,16384,0.0
TestData,mask_205.h5,16017,367,16384,2.239990234375
TestData,mask_206.h5,16384,0,16384,0.0
TestData,mask_207.h5,16384,0,16384,0.0
TestData,mask_208.h5,16384,0,16384,0.0
TestData,mask_209.h5,16114,270,16384,1.64794921875
TestData,mask_21.h5,16384,0,16384,0.0
TestData,mask_210.h5,16323,61,16384,0.372314453125
TestData,mask_211.h5,16281,103,16384,0.628662109375
TestData,mask_212.h5,16384,0,16384,0.0
TestData,mask_213.h5,16347,37,16384,0.225830078125
TestData,mask_214.h5,16384,0,16384,0.0
TestData,mask_215.h5,16384,0,16384,0.0
TestData,mask_216.h5,16384,0,16384,0.0
TestData,mask_217.h5,16384,0,16384,0.0
TestData,mask_218.h5,15790,594,16384,3.62548828125
TestData,mask_219.h5,16371,13,16384,0.079345703125
TestData,mask_22.h5,14633,1751,16384,10.687255859375
TestData,mask_220.h5,16356,28,16384,0.1708984375
TestData,mask_221.h5,16035,349,16384,2.130126953125
TestData,mask_222.h5,16326,58,16384,0.35400390625
TestData,mask_223.h5,16134,250,16384,1.52587890625
TestData,mask_224.h5,16384,0,16384,0.0
TestData,mask_225.h5,16384,0,16384,0.0
TestData,mask_226.h5,16186,198,16384,1.20849609375
TestData,mask_227.h5,16384,0,16384,0.0
TestData,mask_228.h5,16218,166,16384,1.01318359375
TestData,mask_229.h5,16144,240,16384,1.46484375
TestData,mask_23.h5,16108,276,16384,1.6845703125
TestData,mask_230.h5,15989,395,16384,2.410888671875
TestData,mask_231.h5,16314,70,16384,0.42724609375
TestData,mask_232.h5,16325,59,16384,0.360107421875
TestData,mask_233.h5,16376,8,16384,0.048828125
TestData,mask_234.h5,16310,74,16384,0.45166015625
TestData,mask_235.h5,16169,215,16384,1.312255859375
TestData,mask_236.h5,16384,0,16384,0.0
TestData,mask_237.h5,16128,256,16384,1.5625
TestData,mask_238.h5,16384,0,16384,0.0
TestData,mask_239.h5,16245,139,16384,0.848388671875
TestData,mask_24.h5,11296,5088,16384,31.0546875
TestData,mask_240.h5,16099,285,16384,1.739501953125
TestData,mask_241.h5,15941,443,16384,2.703857421875
TestData,mask_242.h5,16384,0,16384,0.0
TestData,mask_243.h5,16384,0,16384,0.0
TestData,mask_244.h5,16315,69,16384,0.421142578125
TestData,mask_245.h5,16246,138,16384,0.84228515625
TestData,mask_246.h5,16376,8,16384,0.048828125
TestData,mask_247.h5,16103,281,16384,1.715087890625
TestData,mask_248.h5,16296,88,16384,0.537109375
TestData,mask_249.h5,16384,0,16384,0.0
TestData,mask_25.h5,13331,3053,16384,18.634033203125
TestData,mask_250.h5,16384,0,16384,0.0
TestData,mask_251.h5,16340,44,16384,0.2685546875
TestData,mask_252.h5,16384,0,16384,0.0
TestData,mask_253.h5,16384,0,16384,0.0
TestData,mask_254.h5,16228,156,16384,0.9521484375
TestData,mask_255.h5,16295,89,16384,0.543212890625
TestData,mask_256.h5,16384,0,16384,0.0
TestData,mask_257.h5,16224,160,16384,0.9765625
TestData,mask_258.h5,16384,0,16384,0.0
TestData,mask_259.h5,16384,0,16384,0.0
TestData,mask_26.h5,16095,289,16384,1.763916015625
TestData,mask_260.h5,16384,0,16384,0.0
TestData,mask_261.h5,16321,63,16384,0.384521484375
TestData,mask_262.h5,16261,123,16384,0.750732421875
TestData,mask_263.h5,16371,13,16384,0.079345703125
TestData,mask_264.h5,15934,450,16384,2.74658203125
TestData,mask_265.h5,16384,0,16384,0.0
TestData,mask_266.h5,16384,0,16384,0.0
TestData,mask_267.h5,15868,516,16384,3.1494140625
TestData,mask_268.h5,15930,454,16384,2.77099609375
TestData,mask_269.h5,15069,1315,16384,8.026123046875
TestData,mask_27.h5,15724,660,16384,4.0283203125
TestData,mask_270.h5,16323,61,16384,0.372314453125
TestData,mask_271.h5,15798,586,16384,3.57666015625
TestData,mask_272.h5,15865,519,16384,3.167724609375
TestData,mask_273.h5,16384,0,16384,0.0
TestData,mask_274.h5,16329,55,16384,0.335693359375
TestData,mask_275.h5,16289,95,16384,0.579833984375
TestData,mask_276.h5,16341,43,16384,0.262451171875
TestData,mask_277.h5,16298,86,16384,0.52490234375
TestData,mask_278.h5,16303,81,16384,0.494384765625
TestData,mask_279.h5,16380,4,16384,0.0244140625
TestData,mask_28.h5,15878,506,16384,3.08837890625
TestData,mask_280.h5,16367,17,16384,0.103759765625
TestData,mask_281.h5,16332,52,16384,0.3173828125
TestData,mask_282.h5,16384,0,16384,0.0
TestData,mask_283.h5,16132,252,16384,1.5380859375
TestData,mask_284.h5,16384,0,16384,0.0
TestData,mask_285.h5,16384,0,16384,0.0
TestData,mask_286.h5,16384,0,16384,0.0
TestData,mask_287.h5,15482,902,16384,5.50537109375
TestData,mask_288.h5,16384,0,16384,0.0
TestData,mask_289.h5,16384,0,16384,0.0
TestData,mask_29.h5,16328,56,16384,0.341796875
TestData,mask_290.h5,16186,198,16384,1.20849609375
TestData,mask_291.h5,16226,158,16384,0.96435546875
TestData,mask_292.h5,16384,0,16384,0.0
TestData,mask_293.h5,16384,0,16384,0.0
TestData,mask_294.h5,16085,299,16384,1.824951171875
TestData,mask_295.h5,16361,23,16384,0.140380859375
TestData,mask_296.h5,16362,22,16384,0.13427734375
TestData,mask_297.h5,16357,27,16384,0.164794921875
TestData,mask_298.h5,16313,71,16384,0.433349609375
TestData,mask_299.h5,16384,0,16384,0.0
TestData,mask_3.h5,16384,0,16384,0.0
TestData,mask_30.h5,16330,54,16384,0.32958984375
TestData,mask_300.h5,16341,43,16384,0.262451171875
TestData,mask_301.h5,15897,487,16384,2.972412109375
TestData,mask_302.h5,16384,0,16384,0.0
TestData,mask_303.h5,16303,81,16384,0.494384765625
TestData,mask_304.h5,16163,221,16384,1.348876953125
TestData,mask_305.h5,16384,0,16384,0.0
TestData,mask_306.h5,15954,430,16384,2.62451171875
TestData,mask_307.h5,15823,561,16384,3.424072265625
TestData,mask_308.h5,16384,0,16384,0.0
TestData,mask_309.h5,16384,0,16384,0.0
TestData,mask_31.h5,14540,1844,16384,11.2548828125
TestData,mask_310.h5,16384,0,16384,0.0
TestData,mask_311.h5,15661,723,16384,4.412841796875
TestData,mask_312.h5,16342,42,16384,0.25634765625
TestData,mask_313.h5,14725,1659,16384,10.125732421875
TestData,mask_314.h5,16294,90,16384,0.54931640625
TestData,mask_315.h5,15440,944,16384,5.76171875
TestData,mask_316.h5,15769,615,16384,3.753662109375
TestData,mask_317.h5,16384,0,16384,0.0
TestData,mask_318.h5,16353,31,16384,0.189208984375
TestData,mask_319.h5,16205,179,16384,1.092529296875
TestData,mask_32.h5,16384,0,16384,0.0
TestData,mask_320.h5,16189,195,16384,1.190185546875
TestData,mask_321.h5,16383,1,16384,0.006103515625
TestData,mask_322.h5,16384,0,16384,0.0
TestData,mask_323.h5,16053,331,16384,2.020263671875
TestData,mask_324.h5,15908,476,16384,2.9052734375
TestData,mask_325.h5,16299,85,16384,0.518798828125
TestData,mask_326.h5,16384,0,16384,0.0
TestData,mask_327.h5,16367,17,16384,0.103759765625
TestData,mask_328.h5,16290,94,16384,0.57373046875
TestData,mask_329.h5,16384,0,16384,0.0
TestData,mask_33.h5,16195,189,16384,1.153564453125
TestData,mask_330.h5,16384,0,16384,0.0
TestData,mask_331.h5,16384,0,16384,0.0
TestData,mask_332.h5,4846,11538,16384,70.42236328125
TestData,mask_333.h5,16207,177,16384,1.080322265625
TestData,mask_334.h5,16020,364,16384,2.2216796875
TestData,mask_335.h5,16265,119,16384,0.726318359375
TestData,mask_336.h5,13165,3219,16384,19.647216796875
TestData,mask_337.h5,16384,0,16384,0.0
TestData,mask_338.h5,16384,0,16384,0.0
TestData,mask_339.h5,16384,0,16384,0.0
TestData,mask_34.h5,16014,370,16384,2.25830078125
TestData,mask_340.h5,16364,20,16384,0.1220703125
TestData,mask_341.h5,16174,210,16384,1.28173828125
TestData,mask_342.h5,15924,460,16384,2.8076171875
TestData,mask_343.h5,16384,0,16384,0.0
TestData,mask_344.h5,16099,285,16384,1.739501953125
TestData,mask_345.h5,16341,43,16384,0.262451171875
TestData,mask_346.h5,16384,0,16384,0.0
TestData,mask_347.h5,16293,91,16384,0.555419921875
TestData,mask_348.h5,16384,0,16384,0.0
TestData,mask_349.h5,16195,189,16384,1.153564453125
TestData,mask_35.h5,16384,0,16384,0.0
TestData,mask_350.h5,16384,0,16384,0.0
TestData,mask_351.h5,16330,54,16384,0.32958984375
TestData,mask_352.h5,16142,242,16384,1.47705078125
TestData,mask_353.h5,16316,68,16384,0.4150390625
TestData,mask_354.h5,16384,0,16384,0.0
TestData,mask_355.h5,16384,0,16384,0.0
TestData,mask_356.h5,16384,0,16384,0.0
TestData,mask_357.h5,16366,18,16384,0.10986328125
TestData,mask_358.h5,16301,83,16384,0.506591796875
TestData,mask_359.h5,16245,139,16384,0.848388671875
TestData,mask_36.h5,15902,482,16384,2.94189453125
TestData,mask_360.h5,16278,106,16384,0.64697265625
TestData,mask_361.h5,16384,0,16384,0.0
TestData,mask_362.h5,11878,4506,16384,27.50244140625
TestData,mask_363.h5,16314,70,16384,0.42724609375
TestData,mask_364.h5,15612,772,16384,4.7119140625
TestData,mask_365.h5,16137,247,16384,1.507568359375
TestData,mask_366.h5,16081,303,16384,1.849365234375
TestData,mask_367.h5,16139,245,16384,1.495361328125
TestData,mask_368.h5,16384,0,16384,0.0
TestData,mask_369.h5,16384,0,16384,0.0
TestData,mask_37.h5,16274,110,16384,0.67138671875
TestData,mask_370.h5,16384,0,16384,0.0
TestData,mask_371.h5,16384,0,16384,0.0
TestData,mask_372.h5,16365,19,16384,0.115966796875
TestData,mask_373.h5,16205,179,16384,1.092529296875
TestData,mask_374.h5,16384,0,16384,0.0
TestData,mask_375.h5,16384,0,16384,0.0
TestData,mask_376.h5,16220,164,16384,1.0009765625
TestData,mask_377.h5,16384,0,16384,0.0
TestData,mask_378.h5,16384,0,16384,0.0
TestData,mask_379.h5,15744,640,16384,3.90625
TestData,mask_38.h5,15539,845,16384,5.157470703125
TestData,mask_380.h5,16364,20,16384,0.1220703125
TestData,mask_381.h5,16181,203,16384,1.239013671875
TestData,mask_382.h5,16237,147,16384,0.897216796875
TestData,mask_383.h5,16384,0,16384,0.0
TestData,mask_384.h5,16287,97,16384,0.592041015625
TestData,mask_385.h5,16384,0,16384,0.0
TestData,mask_386.h5,16384,0,16384,0.0
TestData,mask_387.h5,16289,95,16384,0.579833984375
TestData,mask_388.h5,16384,0,16384,0.0
TestData,mask_389.h5,16384,0,16384,0.0
TestData,mask_39.h5,16384,0,16384,0.0
TestData,mask_390.h5,16384,0,16384,0.0
TestData,mask_391.h5,16384,0,16384,0.0
TestData,mask_392.h5,16009,375,16384,2.288818359375
TestData,mask_393.h5,16366,18,16384,0.10986328125
TestData,mask_394.h5,16350,34,16384,0.20751953125
TestData,mask_395.h5,15266,1118,16384,6.82373046875
TestData,mask_396.h5,15525,859,16384,5.242919921875
TestData,mask_397.h5,16384,0,16384,0.0
TestData,mask_398.h5,15697,687,16384,4.193115234375
TestData,mask_399.h5,15948,436,16384,2.6611328125
TestData,mask_4.h5,15156,1228,16384,7.4951171875
TestData,mask_40.h5,15671,713,16384,4.351806640625
TestData,mask_400.h5,16189,195,16384,1.190185546875
TestData,mask_401.h5,16361,23,16384,0.140380859375
TestData,mask_402.h5,16161,223,16384,1.361083984375
TestData,mask_403.h5,16308,76,16384,0.4638671875
TestData,mask_404.h5,16342,42,16384,0.25634765625
TestData,mask_405.h5,16349,35,16384,0.213623046875
TestData,mask_406.h5,16384,0,16384,0.0
TestData,mask_407.h5,16384,0,16384,0.0
TestData,mask_408.h5,16026,358,16384,2.18505859375
TestData,mask_409.h5,16349,35,16384,0.213623046875
TestData,mask_41.h5,13033,3351,16384,20.452880859375
TestData,mask_410.h5,15956,428,16384,2.6123046875
TestData,mask_411.h5,15780,604,16384,3.6865234375
TestData,mask_412.h5,15984,400,16384,2.44140625
TestData,mask_413.h5,16371,13,16384,0.079345703125
TestData,mask_414.h5,16199,185,16384,1.129150390625
TestData,mask_415.h5,16384,0,16384,0.0
